Дата публикации,Автор,Текст отзыва,Оценка,Количество фотографий,Наличие видео,Теги
"2025-11-13 14:02:01","Плюсы товара","Достоинства:Ночник прикольный, маленький, прям с ладошку, все работает, даже пульт(с батарейкой сразу). Спасибо большое!!",5,5,Да,""
"2025-11-13 14:02:01","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:01","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:02","Ответ продавца","Спасибо за ваш отзыв, СветЛана! Мы рады, что вам понравился наш детский ночник. Надеемся, что он будет радовать вашего малыша и создавать уютную атмосферу перед сном. Обращайтесь к нам снова, мы всегда рады помочь! ещё",5,0,Нет,""
"2025-11-13 14:02:02","Ответ продавца","Спасибо за ваш отзыв, СветЛана! Мы рады, что вам понравился наш детский ночник. Надеемся, что он будет радовать вашего малыша и создавать уютную атмосферу перед сном. Обращайтесь к нам снова, мы всегда рады помочь! ещё",5,0,Нет,""
"2025-11-13 14:02:02","Ирина","Выкупили",5,1,Нет,""
"2025-11-13 14:02:02","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:02:02","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:02:03","Ирина","Выкупили",5,0,Нет,""
"2025-11-13 14:02:03","Ирина","Выкупили",5,0,Нет,""
"2025-11-13 14:02:03","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:02:03","Вчера, 22:56","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:04","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:04","Вчера, 22:56","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:04","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:04","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:05","Недостатки:Минусов нет","Достоинства:Компактный,удобный. Регулируется яркость,есть таймер,можно управлять через пульт на расстоянии,в общем то что я и искала!! Недостатки:Минусов нет Комментарий:Все очень понравилось,однозначно рекомендую!",5,6,Да,""
"2025-11-13 14:02:05","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:05","Ответ продавца","Спасибо за отзыв, Ирина! Мы рады, что вам понравился наш детский ночник. Будем рады видеть вас снова в нашем магазине. Не забудьте поделиться вашими впечатлениями с друзьями и близкими. Всего доброго! ещё",5,0,Нет,""
"2025-11-13 14:02:05","Ответ продавца","Спасибо за отзыв, Ирина! Мы рады, что вам понравился наш детский ночник. Будем рады видеть вас снова в нашем магазине. Не забудьте поделиться вашими впечатлениями с друзьями и близкими. Всего доброго! ещё",5,0,Нет,""
"2025-11-13 14:02:05","Анна Герасимова","Выкупили",5,1,Нет,""
"2025-11-13 14:02:06","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:02:06","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:02:06","Анна Герасимова","Выкупили",5,0,Нет,""
"2025-11-13 14:02:06","Анна Герасимова","Выкупили",5,0,Нет,""
"2025-11-13 14:02:06","Анна Герасимова","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:02:07","Выкупили","Выкупили",5,0,Нет,""
